course_id,learner_id,enrolment_id,enrol_date,expected_completion_date,actual_completion_date,status,progress_pct,last_activity_date,assessment_score,attempts,feedback_rating,certificate_issued,learning_duration_days,completion_delay_days,learner_name,email,phone_number,city,registration_date,subscription_type,course_title,category,instructor_id,instructor_name,duration_hours,difficulty_level,price_inr,days_since_last_activity,engagement_status
CRS018,LRN0487,ENR01403,2024-01-07,2024-02-06,2024-01-29,Completed,100,2024-01-29,59.0,1,3,No,22,-8,Amit Nair,amit.nair.487@yahoo.com,9988774924,Indore,2022-09-24,Free,Flutter App Development,Mobile Development,INS006,Priya Singh,15,Beginner,875,902,Disengaged
CRS050,LRN0046,ENR01841,2024-01-16,2024-01-26,2024-02-02,Completed,100,2024-02-02,78.69,1,5,Yes,17,7,Pooja Patel,pooja.patel.46@rediffmail.com,9719374529,Chandigarh,2022-04-28,Premium,Scala for Big Data,Data Science,INS008,Kavita Reddy,5,Beginner,181,898,Disengaged
CRS020,LRN0302,ENR00731,2024-03-14,2024-03-24,2024-03-17,Completed,100,2024-03-17,69.1,1,5,Yes,3,-7,Aarav Iyer,aarav.iyer.302@yahoo.com,9086978292,Delhi,2023-02-01,Premium,SQL & Database Design,Data Science,INS013,Unknown,5,Advanced,8138,854,Disengaged
CRS046,LRN0381,ENR01806,2024-02-21,2024-04-01,,In Progress,24,2024-03-29,,1,5,No,,,Deepak Desai,deepak.desai.381@gmail.com,9789940539,Mumbai,2022-08-02,Premium,Terraform Infrastructure,Cloud Computing,INS013,Manish Verma,20,Beginner,300,842,Disengaged
CRS026,LRN0147,ENR00385,2024-02-22,2024-03-03,,Dropped,8,2024-03-07,,1,,No,,,Suresh Bose,suresh.bose.147@outlook.com,9787298259,Bengaluru,2023-02-07,Enterprise,Full Stack Django,Web Development,INS008,Kavita Reddy,5,Advanced,10918,864,Disengaged
CRS022,LRN0006,ENR01782,2024-02-29,2024-03-20,,In Progress,13,2024-03-20,,1,,No,,,Karan Pillai,karan.pillai.6@outlook.com,9283276483,Bhopal,2022-02-27,Free,Statistics for Data Science,Data Science,INS015,Kiran Desai,10,Advanced,12777,851,Disengaged
CRS059,LRN0486,ENR00974,2024-01-15,2024-04-04,2024-01-27,Completed,100,2024-01-27,52.26,3,5,No,12,-68,Ravi Agarwal,ravi.agarwal.486@hotmail.com,9704310385,Lucknow,2022-12-18,Premium,Wearable App Development,Mobile Development,INS001,Rajiv Sharma,40,Intermediate,1398,904,Disengaged
CRS004,LRN0209,ENR00985,2024-02-25,2024-04-25,2024-03-31,Completed,100,2024-03-31,87.93,1,3,Yes,35,-25,Aarav Nair,aarav.nair.209@hotmail.com,9236887676,Ahmedabad,2022-06-21,Free,React.js Complete Guide,Web Development,INS014,Pooja Mishra,30,Advanced,6867,840,Disengaged
CRS049,LRN0291,ENR00599,2024-01-30,2024-03-10,2024-02-25,Completed,100,2024-02-25,58.86,1,3,No,26,-14,Manish Bose,manish.bose.291@outlook.com,9561100225,Ahmedabad,2023-09-29,Free,Unity Game Development,Mobile Development,INS007,Vikas Mehta,20,Intermediate,2541,875,Disengaged
CRS001,LRN0344,ENR00484,2024-02-29,2024-03-30,,Dropped,33,2024-03-13,,1,1,No,,,Varun Pillai,varun.pillai.344@outlook.com,9205302146,Surat,2023-02-09,Basic,Python for Data Science,Data Science,INS009,Suresh Gupta,15,Intermediate,2986,858,Disengaged
CRS023,LRN0481,ENR01950,2024-01-02,2024-03-22,2024-02-07,Completed,100,2024-02-07,57.55,1,3,No,36,-44,Ritika Jain,ritika.jain.481@outlook.com,9989319508,Mumbai,2022-04-24,Basic,NLP with Python,AI & ML,INS006,Priya Singh,40,Advanced,6758,893,Disengaged
CRS027,LRN0483,ENR00396,2024-03-02,2024-04-01,,In Progress,30,2024-03-24,,3,,No,,,Komal Chatterjee,komal.chatterjee.483@gmail.com,9335548640,Kolkata,2022-12-20,Basic,Financial Modelling,Business,INS012,Nisha Agarwal,15,Advanced,6347,847,Disengaged
CRS041,LRN0399,ENR01712,2024-01-19,2024-02-18,,In Progress,73,2024-03-18,,1,,No,,,Vijay Singh,vijay.singh.399@outlook.com,9238780038,Kolkata,2023-05-17,Basic,GraphQL APIs,Web Development,INS002,Meera Nair,15,Intermediate,1945,853,Disengaged
CRS048,LRN0029,ENR00361,2024-01-18,2024-01-28,2024-02-04,Completed,100,2024-02-04,83.72,1,1,Yes,17,7,Pooja Chatterjee,pooja.chatterjee.29@yahoo.com,9226025634,Indore,2023-12-20,Free,OSINT & Threat Intelligence,Cybersecurity,INS009,Suresh Gupta,5,Beginner,440,896,Disengaged
CRS006,LRN0360,ENR00752,2024-02-19,2024-02-29,,Dropped,17,,,1,,No,,,Ritika Pillai,ritika.pillai.360@yahoo.com,9647598762,Bhopal,2022-01-24,Free,HTML & CSS Mastery,Web Development,INS015,Unknown,5,Intermediate,2276,,Disengaged
CRS003,LRN0333,ENR01372,2024-01-25,2024-02-14,,In Progress,13,2024-02-29,,1,,No,,,Geeta Sharma,geeta.sharma.333@rediffmail.com,9302992280,Bengaluru,2022-02-27,Free,Deep Learning with TensorFlow,AI & ML,INS004,Sunita Rao,10,Advanced,13612,871,Disengaged
CRS035,LRN0325,ENR01147,2024-01-11,2024-03-31,,Dropped,29,2024-01-16,,1,,No,,,Anita Pandey,anita.pandey.325@rediffmail.com,9478129142,Hyderabad,2022-09-27,Premium,React Native Cross-Platform,Mobile Development,INS002,Meera Nair,40,Beginner,66,915,Disengaged
CRS027,LRN0257,ENR01601,2024-01-17,2024-02-16,,In Progress,37,2024-03-18,,3,,No,,,Rekha Joshi,rekha.joshi.257@outlook.com,9015336884,Chennai,2022-09-01,Free,Financial Modelling,Business,INS012,Nisha Agarwal,15,Advanced,6347,853,Disengaged
CRS022,LRN0100,ENR00851,2024-02-26,2024-03-17,2024-03-20,Completed,100,2024-03-20,48.82,1,5,No,23,3,Ritika Mehta,ritika.mehta.100@outlook.com,9815614978,Mumbai,2022-08-14,Basic,Statistics for Data Science,Data Science,INS015,Kiran Desai,10,Advanced,12777,851,Disengaged
CRS006,LRN0447,ENR01019,2024-01-07,2024-01-17,,In Progress,46,2024-01-29,,1,,No,,,Suresh Agarwal,suresh.agarwal.447@gmail.com,9544209494,Surat,2023-04-30,Basic,HTML & CSS Mastery,Web Development,INS015,Unknown,5,Intermediate,2276,902,Disengaged
CRS052,LRN0435,ENR00262,2024-01-05,2024-03-25,,In Progress,74,2024-02-13,,3,,No,,,Divya Iyer,divya.iyer.435@hotmail.com,9161581487,Lucknow,2023-02-28,Free,Svelte & SvelteKit,Web Development,INS005,Deepak Joshi,40,Intermediate,4129,887,Disengaged
CRS021,LRN0346,ENR01932,2024-03-10,2024-03-30,,Dropped,11,2024-03-19,,1,,No,,,Arjun Agarwal,arjun.agarwal.346@outlook.com,9818184518,Jaipur,2023-08-12,Free,Power BI & Tableau,Data Science,INS005,Deepak Joshi,10,Advanced,6616,852,Disengaged
CRS043,LRN0119,ENR01614,2024-02-27,2024-05-17,,Dropped,32,2024-03-04,,1,,No,,,Priya Pandey,priya.pandey.119@hotmail.com,9305152204,Chandigarh,2022-05-23,Premium,Leadership & Communication,Business,INS008,Kavita Reddy,40,Beginner,995,867,Disengaged
CRS058,LRN0003,ENR00134,2024-01-02,2024-02-01,,In Progress,81,2024-02-23,,2,,No,,,Suresh Mishra,suresh.mishra.3@rediffmail.com,9235116155,Chennai,2022-02-14,Premium,Zero Trust Security,Cybersecurity,INS014,Pooja Mishra,15,Intermediate,4039,877,Disengaged
CRS035,LRN0426,ENR00304,2024-01-16,2024-04-05,2024-03-12,Completed,100,2024-03-12,61.14,1,5,Yes,56,-24,Anita Das,anita.das.426@gmail.com,9438421503,Ahmedabad,2023-06-03,Free,React Native Cross-Platform,Mobile Development,INS002,Meera Nair,40,Beginner,66,859,Disengaged
CRS053,LRN0087,ENR01408,2024-01-10,2024-03-30,,Dropped,0,2024-01-15,,1,1,No,,,Ishaan Shah,ishaan.shah.87@rediffmail.com,9900532931,Hyderabad,2023-08-24,Free,Supply Chain Management,Business,INS010,Anjali Iyer,40,Intermediate,3268,916,Disengaged
CRS040,LRN0353,ENR00445,2024-02-18,2024-03-19,2024-02-23,Completed,100,2024-02-23,95.87,1,1,Yes,5,-25,Aarav Sharma,aarav.sharma.353@rediffmail.com,9369155942,Chennai,2022-08-31,Free,TypeScript Advanced,Web Development,INS009,Suresh Gupta,15,Beginner,786,877,Disengaged
CRS044,LRN0128,ENR00295,2024-02-23,2024-05-13,,Dropped,28,2024-02-25,,3,,No,,,Megha Chauhan,megha.chauhan.128@rediffmail.com,9796275705,Pune,2022-10-09,Basic,Adobe Illustrator Mastery,Design,INS010,Anjali Iyer,40,Intermediate,2240,875,Disengaged
CRS039,LRN0358,ENR01905,2024-01-29,2024-04-18,,Dropped,8,2024-02-01,,1,,No,,,Vijay Joshi,vijay.joshi.358@outlook.com,9455877169,Ahmedabad,2023-10-09,Enterprise,Transformer Models & LLMs,AI & ML,INS008,Kavita Reddy,40,Advanced,12938,899,Disengaged
CRS013,LRN0039,ENR01675,2024-01-20,2024-04-09,,In Progress,35,2024-02-09,,2,,No,,,Sachin Agarwal,sachin.agarwal.39@hotmail.com,9872774348,Surat,2022-09-02,Free,AWS Solutions Architect,Cloud Computing,INS013,Manish Verma,40,Advanced,12685,891,Disengaged
CRS035,LRN0392,ENR01494,2024-03-12,2024-05-31,,Not Started,0,,,1,,No,,,Sunita Mishra,sunita.mishra.392@hotmail.com,9168622783,Pune,2023-10-30,Basic,React Native Cross-Platform,Mobile Development,INS002,Meera Nair,40,Beginner,66,,Disengaged
CRS023,LRN0068,ENR00883,2024-02-03,2024-04-23,,In Progress,46,2024-03-05,,1,,No,,,Aarav Reddy,aarav.reddy.68@rediffmail.com,9613171274,Chandigarh,2022-10-07,Basic,NLP with Python,AI & ML,INS006,Priya Singh,40,Advanced,6758,866,Disengaged
CRS021,LRN0175,ENR00676,2024-02-14,2024-03-05,,Dropped,29,2024-02-16,,2,,No,,,Priya Mukherjee,priya.mukherjee.175@rediffmail.com,9751830469,Mumbai,2022-03-16,Free,Power BI & Tableau,Data Science,INS005,Deepak Joshi,10,Advanced,6616,884,Disengaged
CRS058,LRN0499,ENR00234,2024-01-11,2024-02-10,,In Progress,64,2024-02-04,,1,,No,,,Divya Pandey,divya.pandey.499@rediffmail.com,9204565044,Surat,2022-03-20,Basic,Zero Trust Security,Cybersecurity,INS014,Pooja Mishra,15,Intermediate,4039,896,Disengaged
CRS049,LRN0139,ENR01790,2024-01-11,2024-02-20,2024-02-21,Completed,100,2024-02-21,95.26,1,1,Yes,41,1,Kavya Shah,kavya.shah.139@hotmail.com,9396907844,Hyderabad,2023-12-03,Basic,Unity Game Development,Mobile Development,INS007,Vikas Mehta,20,Intermediate,2541,879,Disengaged
CRS057,LRN0166,ENR01983,2024-01-27,2024-02-06,,Dropped,29,2024-01-30,,1,,No,,,Shalini Desai,shalini.desai.166@hotmail.com,9406403910,Kolkata,2023-12-19,Free,Microservices Architecture,Cloud Computing,INS006,Priya Singh,5,Beginner,604,901,Disengaged
CRS046,LRN0341,ENR01911,2024-01-14,2024-02-23,,In Progress,86,,,1,,No,,,Arjun Pandey,arjun.pandey.341@gmail.com,9887449562,Chandigarh,2022-08-24,Basic,Terraform Infrastructure,Cloud Computing,INS013,Manish Verma,20,Beginner,300,,Disengaged
CRS017,LRN0474,ENR01771,2024-01-09,2024-01-29,,In Progress,39,2024-01-30,,2,,No,,,Geeta Chatterjee,geeta.chatterjee.474@yahoo.com,9363179706,Hyderabad,2023-09-17,Basic,Network Security Essentials,Cybersecurity,INS002,Meera Nair,10,Advanced,14498,901,Disengaged
CRS020,LRN0120,ENR01872,2024-03-11,2024-03-21,2024-03-14,Completed,100,2024-03-14,62.92,2,3,Yes,3,-7,Nikhil Verma,nikhil.verma.120@rediffmail.com,9901043289,Pune,2022-04-24,Premium,SQL & Database Design,Data Science,INS013,Unknown,5,Advanced,8138,857,Disengaged
CRS053,LRN0012,ENR01973,2024-02-21,2024-05-11,,In Progress,80,2024-02-28,,2,,No,,,Vivaan Kumar,vivaan.kumar.12@gmail.com,9543039117,Indore,2023-06-30,Premium,Supply Chain Management,Business,INS010,Anjali Iyer,40,Intermediate,3268,872,Disengaged
CRS033,LRN0293,ENR01522,2024-02-20,2024-03-31,2024-02-23,Completed,100,2024-02-23,61.68,1,3,Yes,3,-37,Rahul Kumar,rahul.kumar.293@rediffmail.com,9697972965,Mumbai,2023-12-02,Premium,Penetration Testing,Cybersecurity,INS007,Vikas Mehta,20,Advanced,6392,877,Disengaged
CRS039,LRN0205,ENR01539,2024-01-19,2024-04-08,2024-03-01,Completed,100,2024-03-01,76.66,1,4,Yes,42,-38,Karan Rao,karan.rao.205@hotmail.com,9182553714,Jaipur,2023-10-17,Basic,Transformer Models & LLMs,AI & ML,INS008,Kavita Reddy,40,Advanced,12938,870,Disengaged
CRS001,LRN0437,ENR00917,2024-02-08,2024-03-09,2024-02-12,Completed,100,,61.29,1,4,Yes,4,-26,Nisha Das,nisha.das.437@yahoo.com,9719975817,Chennai,2023-02-20,Free,Python for Data Science,Data Science,INS009,Suresh Gupta,15,Intermediate,2986,,Disengaged
CRS060,LRN0441,ENR01990,2024-01-01,2024-01-31,2024-01-20,Completed,100,2024-01-20,97.46,1,2,Yes,19,-11,Ravi Kumar,ravi.kumar.441@hotmail.com,9403696566,Pune,2023-07-13,Free,Bayesian Statistics,Data Science,INS006,Unknown,15,Intermediate,1231,911,Disengaged
CRS013,LRN0038,ENR01580,2024-03-14,2024-06-02,2024-03-31,Completed,100,2024-03-31,68.65,2,4,Yes,17,-63,Ajay Verma,ajay.verma.38@rediffmail.com,9083172788,Kolkata,2023-03-30,Basic,AWS Solutions Architect,Cloud Computing,INS013,Manish Verma,40,Advanced,12685,840,Disengaged
CRS010,LRN0366,ENR00294,2024-01-17,2024-02-06,2024-01-29,Completed,100,2024-01-29,47.91,1,3,No,12,-8,Mohit Kapoor,mohit.kapoor.366@outlook.com,9740649308,Hyderabad,2023-02-26,Premium,UI/UX Design Principles,Design,INS005,Deepak Joshi,10,Beginner,133,902,Disengaged
CRS001,LRN0097,ENR00248,2024-02-11,2024-03-12,2024-02-29,Completed,100,2024-02-29,93.04,3,3,Yes,18,-12,Reena Pillai,reena.pillai.97@outlook.com,9809402445,Mumbai,2022-07-05,Premium,Python for Data Science,Data Science,INS009,Suresh Gupta,15,Intermediate,2986,871,Disengaged
CRS029,LRN0183,ENR01772,2024-02-29,2024-05-19,2024-03-29,Completed,100,2024-03-29,86.69,1,1,Yes,29,-51,Megha Sharma,megha.sharma.183@rediffmail.com,9862118233,Jaipur,2022-09-16,Premium,Brand Identity Design,Design,INS010,Anjali Iyer,40,Intermediate,4998,842,Disengaged
CRS008,LRN0052,ENR00509,2024-03-04,2024-05-23,2024-03-31,Completed,100,2024-03-31,74.73,1,3,Yes,27,-53,Siddharth Singh,siddharth.singh.52@gmail.com,9367837770,Chennai,2022-08-15,Basic,Project Management Professional,Business,INS003,Arjun Patel,40,Intermediate,4049,840,Disengaged
CRS036,LRN0106,ENR01767,2024-03-01,2024-03-21,,In Progress,55,2024-03-24,,3,,No,,,Karan Joshi,karan.joshi.106@yahoo.com,9779979955,Ahmedabad,2022-03-11,Basic,Advanced Python OOP,Data Science,INS006,Priya Singh,10,Advanced,7011,847,Disengaged
CRS003,LRN0073,ENR01878,2024-02-15,2024-03-06,2024-02-18,Completed,100,2024-02-18,46.5,1,5,No,3,-17,Neha Agarwal,neha.agarwal.73@rediffmail.com,9217459615,Pune,2022-11-21,Basic,Deep Learning with TensorFlow,AI & ML,INS004,Sunita Rao,10,Advanced,13612,882,Disengaged
CRS005,LRN0302,ENR00229,2024-02-22,2024-04-02,,Dropped,7,2024-03-07,,1,,No,,,Aarav Iyer,aarav.iyer.302@yahoo.com,9086978292,Delhi,2023-02-01,Premium,Node.js Backend Development,Web Development,INS007,Vikas Mehta,20,Beginner,119,864,Disengaged
CRS049,LRN0085,ENR01149,2024-03-15,2024-04-24,2024-03-31,Completed,100,2024-03-31,55.47,3,1,No,16,-24,Shalini Pandey,shalini.pandey.85@outlook.com,9869261796,Mumbai,2023-12-08,Basic,Unity Game Development,Mobile Development,INS007,Vikas Mehta,20,Intermediate,2541,840,Disengaged
CRS026,LRN0139,ENR01536,2024-02-19,2024-02-29,,Not Started,0,,,1,,No,,,Kavya Shah,kavya.shah.139@hotmail.com,9396907844,Hyderabad,2023-12-03,Basic,Full Stack Django,Web Development,INS008,Kavita Reddy,5,Advanced,10918,,Disengaged
CRS055,LRN0136,ENR00799,2024-03-03,2024-03-13,2024-03-23,Completed,100,2024-03-23,69.08,1,2,Yes,20,10,Preeti Shah,preeti.shah.136@outlook.com,9922680182,Bengaluru,2022-06-15,Basic,Motion UI Design,Design,INS009,Suresh Gupta,5,Intermediate,3026,848,Disengaged
CRS016,LRN0420,ENR00911,2024-03-03,2024-03-23,,In Progress,12,2024-03-31,,1,,No,,,Mohit Iyer,mohit.iyer.420@gmail.com,9772934301,Ahmedabad,2023-10-03,Premium,Ethical Hacking Basics,Cybersecurity,INS010,Unknown,10,Beginner,686,840,Disengaged
CRS013,LRN0481,ENR01953,2024-01-13,2024-04-02,2024-02-12,Completed,100,2024-02-12,94.5,1,2,Yes,30,-50,Ritika Jain,ritika.jain.481@outlook.com,9989319508,Mumbai,2022-04-24,Basic,AWS Solutions Architect,Cloud Computing,INS013,Manish Verma,40,Advanced,12685,888,Disengaged
CRS054,LRN0092,ENR00818,2024-01-24,2024-03-04,2024-02-19,Completed,100,2024-02-19,85.08,1,1,Yes,26,-14,Komal Reddy,komal.reddy.92@gmail.com,9569847896,Indore,2023-12-20,Free,Product Management,Business,INS010,Anjali Iyer,20,Intermediate,4499,881,Disengaged
CRS040,LRN0468,ENR00240,2024-01-14,2024-02-13,,Dropped,5,2024-01-16,,1,,No,,,Reena Srivastava,reena.srivastava.468@outlook.com,9207100219,Pune,2023-12-12,Premium,TypeScript Advanced,Web Development,INS009,Suresh Gupta,15,Beginner,786,915,Disengaged
CRS057,LRN0093,ENR00556,2024-02-28,2024-03-09,2024-03-02,Completed,100,2024-03-02,68.02,1,4,Yes,3,-7,Preeti Malhotra,preeti.malhotra.93@gmail.com,9367365766,Kolkata,2023-03-14,Basic,Microservices Architecture,Cloud Computing,INS006,Priya Singh,5,Beginner,604,869,Disengaged
CRS034,LRN0201,ENR01738,2024-01-14,2024-02-03,2024-01-22,Completed,100,2024-01-22,80.1,1,5,Yes,8,-12,Komal Jain,komal.jain.201@gmail.com,9825071461,Bhopal,2022-05-26,Basic,Android Development Kotlin,Mobile Development,INS002,Meera Nair,10,Intermediate,3846,909,Disengaged
CRS012,LRN0087,ENR01103,2024-03-13,2024-04-22,,Dropped,1,2024-03-14,,1,,No,,,Ishaan Shah,ishaan.shah.87@rediffmail.com,9900532931,Hyderabad,2023-08-24,Free,Motion Graphics & Animation,Design,INS013,Manish Verma,20,Beginner,201,857,Disengaged
CRS044,LRN0155,ENR01986,2024-03-17,2024-06-05,,In Progress,46,2024-03-18,,1,,No,,,Ritika Mukherjee,ritika.mukherjee.155@rediffmail.com,9842199330,Hyderabad,2023-10-16,Free,Adobe Illustrator Mastery,Design,INS010,Anjali Iyer,40,Intermediate,2240,853,Disengaged
CRS060,LRN0223,ENR00011,2024-03-13,2024-04-12,,Dropped,33,2024-03-13,,1,,No,,,Ritika Shah,ritika.shah.223@yahoo.com,9138999404,Jaipur,2023-09-14,Basic,Bayesian Statistics,Data Science,INS006,Unknown,15,Intermediate,1231,858,Disengaged
CRS047,LRN0312,ENR01801,2024-01-17,2024-03-17,,Dropped,20,2024-01-29,,3,,No,,,Rahul Agarwal,rahul.agarwal.312@outlook.com,9886153355,Chennai,2022-08-12,Enterprise,Cloud Security Best Practices,Cybersecurity,INS008,Kavita Reddy,30,Intermediate,2407,902,Disengaged
CRS042,LRN0136,ENR00177,2024-01-10,2024-01-20,2024-01-13,Completed,100,2024-01-13,61.2,1,5,Yes,3,-7,Preeti Shah,preeti.shah.136@outlook.com,9922680182,Bengaluru,2022-06-15,Basic,Operations Management,Business,INS001,Unknown,5,Advanced,6117,918,Disengaged
CRS056,LRN0251,ENR00463,2024-02-01,2024-04-01,,In Progress,12,2024-02-03,,1,,No,,,Rekha Bose,rekha.bose.251@hotmail.com,9752895392,Chennai,2023-12-07,Free,NoSQL & MongoDB,Data Science,INS007,Vikas Mehta,30,Advanced,9660,897,Disengaged
CRS046,LRN0086,ENR01928,2024-01-14,2024-02-23,2024-02-22,Completed,100,2024-02-22,57.66,1,1,No,39,-1,Anita Verma,anita.verma.86@yahoo.com,9351585064,Delhi,2023-04-11,Free,Terraform Infrastructure,Cloud Computing,INS013,Manish Verma,20,Beginner,300,878,Disengaged
CRS021,LRN0365,ENR00837,2024-01-10,2024-01-30,,Dropped,13,,,1,,No,,,Manish Agarwal,manish.agarwal.365@hotmail.com,9424008254,Jaipur,2022-01-09,Premium,Power BI & Tableau,Data Science,INS005,Deepak Joshi,10,Advanced,6616,,Disengaged
CRS018,LRN0480,ENR00919,2024-02-28,2024-03-29,2024-03-31,Completed,100,2024-03-31,78.36,1,5,Yes,32,2,Shalini Verma,shalini.verma.480@rediffmail.com,9262570165,Mumbai,2022-10-31,Basic,Flutter App Development,Mobile Development,INS006,Priya Singh,15,Beginner,875,840,Disengaged
CRS040,LRN0116,ENR00006,2024-01-12,2024-02-11,,Dropped,6,2024-01-21,,1,,No,,,Nikhil Banerjee,nikhil.banerjee.116@hotmail.com,9359774688,Bengaluru,2022-07-24,Premium,TypeScript Advanced,Web Development,INS009,Suresh Gupta,15,Beginner,786,910,Disengaged
CRS050,LRN0454,ENR01350,2024-03-15,2024-03-25,,In Progress,24,,,1,,No,,,Suresh Desai,suresh.desai.454@rediffmail.com,9258001061,Delhi,2023-12-03,Basic,Scala for Big Data,Data Science,INS008,Kavita Reddy,5,Beginner,181,,Disengaged
CRS002,LRN0069,ENR01117,2024-01-31,2024-02-20,,In Progress,38,2024-02-24,,3,,No,,,Nikhil Nair,nikhil.nair.69@gmail.com,9378263982,Chennai,2023-03-01,Basic,Machine Learning Fundamentals,AI & ML,INS006,Priya Singh,10,Beginner,223,876,Disengaged
CRS009,LRN0122,ENR01275,2024-01-15,2024-02-04,,Dropped,20,2024-01-28,,1,3,No,,,Neha Chauhan,neha.chauhan.122@rediffmail.com,9609539621,Kolkata,2022-03-11,Enterprise,Digital Marketing Strategy,Business,INS004,Sunita Rao,10,Advanced,8712,903,Disengaged
CRS043,LRN0404,ENR00024,2024-01-31,2024-04-20,2024-03-15,Completed,100,2024-03-15,62.01,3,3,Yes,44,-36,Amit Banerjee,amit.banerjee.404@yahoo.com,9664742312,Mumbai,2023-09-19,Basic,Leadership & Communication,Business,INS008,Kavita Reddy,40,Beginner,995,856,Disengaged
CRS056,LRN0124,ENR00786,2024-03-04,2024-05-03,,Dropped,26,2024-03-10,,1,,No,,,Sneha Kapoor,sneha.kapoor.124@hotmail.com,9952058527,Surat,2022-07-06,Premium,NoSQL & MongoDB,Data Science,INS007,Vikas Mehta,30,Advanced,9660,861,Disengaged
CRS011,LRN0031,ENR01320,2024-03-17,2024-03-27,,In Progress,20,,,1,,No,,,Karan Kapoor,karan.kapoor.31@yahoo.com,9458685014,Lucknow,2022-09-29,Free,Figma for Beginners,Design,INS012,Nisha Agarwal,5,Beginner,19,,Disengaged
CRS009,LRN0045,ENR00070,2024-01-18,2024-02-07,2024-01-21,Completed,100,2024-01-21,89.88,1,2,Yes,3,-17,Priya Nair,priya.nair.45@yahoo.com,9080531003,Bhopal,2022-01-21,Basic,Digital Marketing Strategy,Business,INS004,Sunita Rao,10,Advanced,8712,910,Disengaged
CRS010,LRN0366,ENR00625,2024-01-23,2024-02-12,,Dropped,5,,,1,,No,,,Mohit Kapoor,mohit.kapoor.366@outlook.com,9740649308,Hyderabad,2023-02-26,Premium,UI/UX Design Principles,Design,INS005,Deepak Joshi,10,Beginner,133,,Disengaged
CRS014,LRN0100,ENR01654,2024-01-14,2024-02-13,2024-02-12,Completed,100,2024-02-12,86.82,1,3,Yes,29,-1,Ritika Mehta,ritika.mehta.100@outlook.com,9815614978,Mumbai,2022-08-14,Basic,Google Cloud Fundamentals,Cloud Computing,INS002,Meera Nair,15,Beginner,67,888,Disengaged
CRS020,LRN0182,ENR00617,2024-03-07,2024-03-17,2024-03-10,Completed,100,2024-03-10,93.58,2,2,Yes,3,-7,Reena Mukherjee,reena.mukherjee.182@rediffmail.com,9770088600,Chandigarh,2022-10-09,Basic,SQL & Database Design,Data Science,INS013,Unknown,5,Advanced,8138,861,Disengaged
CRS060,LRN0094,ENR01252,2024-03-08,2024-04-07,2024-03-31,Completed,100,2024-03-31,66.67,1,5,Yes,23,-7,Kavya Pandey,kavya.pandey.94@yahoo.com,9271111615,Jaipur,2022-03-03,Basic,Bayesian Statistics,Data Science,INS006,Unknown,15,Intermediate,1231,840,Disengaged
CRS051,LRN0320,ENR01621,2024-01-30,2024-04-19,2024-02-02,Completed,100,2024-02-02,52.39,1,1,No,3,-77,Preeti Chatterjee,preeti.chatterjee.320@rediffmail.com,9821009968,Delhi,2022-11-09,Free,MLOps & Model Deployment,AI & ML,INS015,Kiran Desai,40,Beginner,503,898,Disengaged
CRS031,LRN0288,ENR01209,2024-02-24,2024-03-05,2024-03-11,Completed,100,2024-03-11,93.53,1,5,Yes,16,6,Reena Kumar,reena.kumar.288@yahoo.com,9411739348,Kolkata,2023-12-22,Basic,Docker & Kubernetes,Cloud Computing,INS004,Sunita Rao,5,Intermediate,3781,860,Disengaged
CRS024,LRN0342,ENR01195,2024-02-27,2024-03-28,,In Progress,87,2024-02-28,,2,,No,,,Sunita Bose,sunita.bose.342@hotmail.com,9589026012,Lucknow,2023-03-22,Free,Computer Vision,AI & ML,INS003,Arjun Patel,15,Intermediate,1877,872,Disengaged
CRS049,LRN0182,ENR01166,2024-02-17,2024-03-28,,Dropped,2,2024-03-01,,1,,No,,,Reena Mukherjee,reena.mukherjee.182@rediffmail.com,9770088600,Chandigarh,2022-10-09,Basic,Unity Game Development,Mobile Development,INS007,Vikas Mehta,20,Intermediate,2541,870,Disengaged
